contrast,own_presence,neighbour_median,neighbours,geni_id,birth_year
7,3,10,2,6000000001810534590,
7,3,10,2,6000000001772931098,
7,3,10,2,6000000000424732334,935
7,3,10,2,4255285605760040512,1015
7,2,9,5,6000000002659290447,
7,2,9,4,6000000009105364774,
7,2,9,3,6000000007317404300,
7,2,9,3,6000000004080427274,
7,2,9,3,6000000001770667549,
7,2,9,2,6000000226104620952,
7,2,9,2,6000000225488906833,
7,2,9,2,6000000225236554865,
7,2,9,2,6000000210500904846,
7,2,9,2,6000000195594620821,
7,2,9,2,6000000192997347842,
7,2,9,2,6000000192994957831,
7,2,9,2,6000000192994486822,
7,2,9,2,6000000192993451844,
7,2,9,2,6000000189788189872,
7,2,9,2,6000000189712484821,
7,2,9,2,6000000166555314184,
7,2,9,2,6000000156403925868,
7,2,9,2,6000000154566000897,
7,2,9,2,6000000148447820822,
7,2,9,2,6000000132407344916,
7,2,9,2,6000000132318717027,
7,2,9,2,6000000120816097821,1902
7,2,9,2,6000000101814629928,1791
7,2,9,2,6000000075327527857,
7,2,9,2,6000000073595513058,
7,2,9,2,6000000050127534839,1830
7,2,9,2,6000000050127307844,1803
7,2,9,2,6000000029721721893,
7,2,9,2,6000000027357621209,1420
7,2,9,2,6000000025555676979,
7,2,9,2,6000000024169401834,
7,2,9,2,6000000022731867006,1802
7,2,9,2,6000000022731693609,1794
7,2,9,2,6000000022470611727,
7,2,9,2,6000000021830958287,
7,2,9,2,6000000015117771724,
7,2,9,2,6000000015117771719,
7,2,9,2,6000000014889949324,1290
7,2,9,2,6000000010810324902,1132
7,2,9,2,6000000010660425071,
7,2,9,2,6000000009684472611,
7,2,9,2,6000000009244039224,1325
7,2,9,2,6000000009244023220,
7,2,9,2,6000000009112558822,
7,2,9,2,6000000008900258116,
7,2,9,2,6000000008008821259,
7,2,9,2,6000000006182671181,
7,2,9,2,6000000004257443931,
7,2,9,2,6000000003828326587,
7,2,9,2,6000000003827573964,1185
7,2,9,2,6000000002807197577,1614
7,2,9,2,6000000002667819588,
7,2,9,2,6000000001867879089,
7,1,8,8,6000000002716154502,
7,1,8,4,6000000019045045622,1005
7,1,8,4,6000000008843854893,
7,1,8,4,6000000004080337702,
7,1,8,4,6000000002335320708,
7,1,8,3,6000000026164686315,997
7,1,8,3,6000000013029648455,1340
7,1,8,3,6000000012624464513,1246
7,1,8,3,6000000002414684672,
7,1,8,2,6000000224515225978,
7,1,8,2,6000000221300069850,
7,1,8,2,6000000221012813940,
7,1,8,2,6000000218439054840,
7,1,8,2,6000000210308781871,
7,1,8,2,6000000202783260838,
7,1,8,2,6000000202733647823,1768
7,1,8,2,6000000202556815872,
7,1,8,2,6000000199121962228,1934
7,1,8,2,6000000195358883832,
7,1,8,2,6000000193147568846,1891
7,1,8,2,6000000186311214388,
7,1,8,2,6000000181932814848,
7,1,8,2,6000000181114881824,1092
7,1,8,2,6000000173594946482,
7,1,8,2,6000000163569691907,1871
7,1,8,2,6000000076911789275,
7,1,8,2,6000000063322456841,1363
7,1,8,2,6000000059226267850,
7,1,8,2,6000000052544026898,1315
7,1,8,2,6000000050957625936,
7,1,8,2,6000000042341771944,-200
7,1,8,2,6000000042341532432,-200
7,1,8,2,6000000042326509863,
7,1,8,2,6000000042326119540,
7,1,8,2,6000000041255344971,
7,1,8,2,6000000041217676905,
7,1,8,2,6000000041217325633,
7,1,8,2,6000000035950519419,1216
7,1,8,2,6000000032836929978,1640
7,1,8,2,6000000031450713060,
7,1,8,2,6000000029510658773,
7,1,8,2,6000000029470099425,1429
7,1,8,2,6000000027504855909,
7,1,8,2,6000000026257116546,
7,1,8,2,6000000026257034706,
7,1,8,2,6000000025582445283,1119
7,1,8,2,6000000021676775383,
7,1,8,2,6000000021661077895,1380
7,1,8,2,6000000019362071037,
7,1,8,2,6000000018221142060,
7,1,8,2,6000000016163743825,
7,1,8,2,6000000016155677164,1490
7,1,8,2,6000000015625587627,
7,1,8,2,6000000015200857936,
7,1,8,2,6000000015199073209,
7,1,8,2,6000000014737060897,
7,1,8,2,6000000014507061642,
7,1,8,2,6000000014466915297,
7,1,8,2,6000000014297455382,
7,1,8,2,6000000014297316619,
7,1,8,2,6000000014296013296,
7,1,8,2,6000000014295739586,
7,1,8,2,6000000014295611428,
7,1,8,2,6000000014295516590,
7,1,8,2,6000000014124060560,1060
7,1,8,2,6000000012697749259,
7,1,8,2,6000000012624040302,
7,1,8,2,6000000010219733532,1400
7,1,8,2,6000000009874966939,1344
7,1,8,2,6000000009353634253,
7,1,8,2,6000000009177497799,
7,1,8,2,6000000009108659081,
7,1,8,2,6000000009038587574,
7,1,8,2,6000000009000506590,
7,1,8,2,6000000008594324959,
7,1,8,2,6000000008223130814,1723
7,1,8,2,6000000008115763260,
7,1,8,2,6000000008115495166,
7,1,8,2,6000000006823793412,
7,1,8,2,6000000006101423346,370
7,1,8,2,6000000005745083118,
7,1,8,2,6000000005250952348,1923
7,1,8,2,6000000004324933245,500
7,1,8,2,6000000004286817151,1098
7,1,8,2,6000000003827731750,1211
7,1,8,2,6000000003827551666,
7,1,8,2,6000000003646023279,1510
7,1,8,2,6000000003094936745,1701
7,1,8,2,6000000002683126538,
7,1,8,2,6000000002496331113,
7,1,8,2,6000000002213669089,
7,1,8,2,6000000002188307143,
7,1,8,2,6000000002188307136,1163
7,1,8,2,6000000000582878990,
6,17,23,3,6000000007641314286,
6,15,21,2,6000000003695843572,1320
6,14,20,2,6000000041039680037,
6,14,20,2,6000000041039669898,
6,14,20,2,6000000041039572315,
6,13,19,2,6000000009103931478,
6,12,18,2,6000000007177490851,
6,11,17,2,6000000178918623825,
6,11,17,2,6000000000785802124,
6,10,16,11,6000000009826833630,
6,10,16,8,6000000008231377497,1210
6,10,16,8,6000000008231029898,1207
6,10,16,5,6000000020651927076,1059
6,10,16,5,6000000020651724777,1061
6,10,16,4,6000000007549309759,
6,10,16,4,6000000002533351073,
6,10,16,2,6000000017805788558,-145
6,10,16,2,6000000012890804251,
6,10,16,2,6000000002187617608,
6,10,16,2,6000000001771722028,
6,9,15,8,6000000010802393267,1265
6,9,15,6,6000000010968575148,
6,9,15,6,6000000006906563530,1030
6,9,15,5,6000000008177457318,
6,9,15,4,6000000007170694604,
6,9,15,3,6000000016628279467,-354
6,9,15,3,6000000003827342068,
6,9,15,3,6000000001922501422,
6,9,15,2,6000000227239999855,
6,9,15,2,6000000133681143842,
6,9,15,2,6000000041213940432,-122
6,9,15,2,6000000015105964165,1273
6,9,15,2,6000000008501866203,
6,9,15,2,6000000008501782584,
6,9,15,2,6000000008501531175,
6,9,15,2,6000000008023345821,
6,9,15,2,6000000004297019389,
6,9,15,2,6000000002826182825,
6,9,15,2,6000000002826049656,
6,9,15,2,6000000002825959523,
6,9,15,2,6000000002825930327,
6,9,15,2,6000000002533558094,
6,8,14,8,6000000002933018008,
6,8,14,6,6000000055958323833,
6,8,14,4,6000000020993590964,
6,8,14,4,6000000017917237051,1050
6,8,14,4,6000000002188303602,1070
6,8,14,4,6000000002187720071,
6,8,14,4,6000000001500939114,1205
6,8,14,3,6000000041107288016,
6,8,14,3,6000000012634092584,
6,8,14,3,6000000002440584471,
6,8,14,3,6000000002415869052,
6,8,14,3,6000000001933522209,
6,8,14,2,6000000195844613827,
6,8,14,2,6000000097113727887,
6,8,14,2,6000000076545243977,1146
6,8,14,2,6000000026462817708,
6,8,14,2,6000000012593407319,
6,8,14,2,6000000010112782820,
6,8,14,2,6000000008477917059,1205
6,8,14,2,6000000007097884728,245
6,8,14,2,6000000006606539094,930
6,7,13,13,6000000001750900591,1579
6,7,13,11,6000000222520364166,
6,7,13,8,6000000003126352806,
6,7,13,6,6000000008025216760,
6,7,13,6,6000000002441439194,
6,7,13,5,6000000002417724861,
6,7,13,5,6000000002417281817,
6,7,13,4,6000000040954827930,
6,7,13,4,6000000040932910149,
6,7,13,4,6000000008302661959,
6,7,13,4,6000000008025417330,
6,7,13,4,6000000007162453285,
6,7,13,4,6000000002190226379,
6,7,13,4,6000000002190212049,
6,7,13,4,6000000002190179084,
6,7,13,3,6000000222507416835,
6,7,13,3,6000000009880025567,
6,7,13,3,6000000007181527288,
6,7,13,3,6000000003126399337,
6,7,13,3,6000000002474520142,
6,7,13,3,6000000002440965036,
6,7,13,3,6000000002440811939,
6,7,13,3,6000000002417483273,
6,7,13,3,6000000002417332468,
6,7,13,3,6000000002190613435,
6,7,13,3,6000000002190287058,
6,7,13,3,6000000002190093878,
6,7,13,3,6000000001914189557,
6,7,13,2,6000000223106062877,1023
6,7,13,2,6000000122519026862,
6,7,13,2,6000000039464268325,1893
6,7,13,2,6000000009168709097,
6,7,13,2,6000000009031058586,1290
6,7,13,2,6000000007828118384,
6,7,13,2,6000000006906165267,
6,7,13,2,6000000006906019632,
6,7,13,2,6000000002417338488,
6,6,12,11,6000000001758539879,
6,6,12,9,6000000002493331222,
6,6,12,8,6000000011819450682,1150
6,6,12,6,6000000010848794414,
6,6,12,6,6000000002402049461,
6,6,12,4,6000000019325829007,1713
6,6,12,4,6000000009690049547,
6,6,12,4,6000000008900847818,
6,6,12,4,6000000003213554026,
6,6,12,3,6000000008900345383,1166
6,6,12,3,6000000002764665106,
6,6,12,3,6000000001934131388,
6,6,12,3,6000000001933153462,
6,6,12,2,6000000073466379031,
6,6,12,2,6000000041364383749,
6,6,12,2,6000000036554976531,1128
6,6,12,2,6000000028806728955,1162
6,6,12,2,6000000015105078737,
6,6,12,2,6000000010668560033,1197
6,6,12,2,6000000010201379576,1283
6,6,12,2,6000000002268860095,
6,6,12,2,6000000002187639636,1260
6,6,12,2,6000000001904254047,
6,6,12,2,6000000001752307358,
6,6,12,2,6000000001412918765,1180
6,6,12,2,6000000001065832172,1340
6,6,12,2,6000000000424693532,
6,5,11,16,6000000001752114117,1594
6,5,11,14,6000000003156840510,
6,5,11,10,6000000009812270269,
6,5,11,9,6000000002440620395,
6,5,11,7,6000000001752000448,
6,5,11,6,6000000010071442420,1077
6,5,11,5,6000000201825825892,
6,5,11,5,6000000201825825888,
6,5,11,5,296702356700006353,
6,5,11,4,6000000193220512905,1847
6,5,11,4,6000000009140078956,
6,5,11,4,6000000007453749325,1180
6,5,11,4,6000000002520629082,
6,5,11,4,6000000001752120627,
6,5,11,4,6000000001563248377,1185
6,5,11,4,6000000000628841467,
6,5,11,3,6000000007171725532,
6,5,11,3,6000000005749887194,1222
6,5,11,3,6000000003126007424,
6,5,11,3,6000000001914251116,
6,5,11,3,6000000001752249197,
6,5,11,2,6000000225172252839,
6,5,11,2,6000000225124207826,
6,5,11,2,6000000225123546823,1337
6,5,11,2,6000000186123130829,
6,5,11,2,6000000183464245823,1025
6,5,11,2,6000000173134905010,645
6,5,11,2,6000000128541290873,
6,5,11,2,6000000094470244845,
6,5,11,2,6000000084332952045,
6,5,11,2,6000000041096024049,
6,5,11,2,6000000039488855080,1224
6,5,11,2,6000000033201846251,
6,5,11,2,6000000033201089540,
6,5,11,2,6000000032884306911,
6,5,11,2,6000000032883847408,1292
6,5,11,2,6000000021123812191,
6,5,11,2,6000000020663295934,
6,5,11,2,6000000017575010151,
6,5,11,2,6000000016408970389,1300
6,5,11,2,6000000009872849717,1873
6,5,11,2,6000000009818415466,
6,5,11,2,6000000007829176517,1310
6,5,11,2,6000000007370343451,
6,5,11,2,6000000004533762626,
6,5,11,2,6000000003828392946,250
6,5,11,2,6000000002849402397,
6,5,11,2,6000000002640649772,
6,5,11,2,6000000002225846032,1047
6,5,11,2,6000000001905432202,
6,4,10,10,6000000001882473015,1625
6,4,10,8,6000000001998679049,
6,4,10,7,6000000007098373325,
6,4,10,7,6000000001882216013,
6,4,10,6,6000000031037763310,1100
6,4,10,6,6000000003610762205,
6,4,10,6,6000000000402165857,
6,4,10,5,6000000007180039418,
6,4,10,5,6000000007097294383,
6,4,10,4,6000000009690882854,
6,4,10,4,6000000007162350320,
6,4,10,4,6000000006979640802,1580
6,4,10,4,6000000006108476675,
6,4,10,4,6000000002893037426,1035
6,4,10,4,6000000002434111282,958
6,4,10,4,6000000002416221491,
6,4,10,4,6000000001809591607,
6,4,10,4,6000000000770904326,1019
6,4,10,3,6000000226926748829,
6,4,10,3,6000000193229838871,
6,4,10,3,6000000008248136455,
6,4,10,3,6000000001978573190,
6,4,10,2,6000000222538995859,
6,4,10,2,6000000211978602821,1095
6,4,10,2,6000000211978301842,1075
6,4,10,2,6000000193083031837,1515
6,4,10,2,6000000179474768926,1315
6,4,10,2,6000000178416313877,1676
6,4,10,2,6000000088578776942,
6,4,10,2,6000000055461132980,929
6,4,10,2,6000000041001558517,
6,4,10,2,6000000040323589798,
6,4,10,2,6000000039813340299,
6,4,10,2,6000000036144932033,920
6,4,10,2,6000000035462373935,
6,4,10,2,6000000031416483656,
6,4,10,2,6000000025100119149,
6,4,10,2,6000000024567748861,
6,4,10,2,6000000021964648642,
6,4,10,2,6000000021674599002,
6,4,10,2,6000000017916876049,
6,4,10,2,6000000016236556453,
6,4,10,2,6000000013218519782,
6,4,10,2,6000000012782693932,
6,4,10,2,6000000012274655230,
6,4,10,2,6000000012181435671,
6,4,10,2,6000000011738776365,1260
6,4,10,2,6000000009218314636,
6,4,10,2,6000000008781776153,
6,4,10,2,6000000008580524670,
6,4,10,2,6000000008572449652,
6,4,10,2,6000000008332268600,
6,4,10,2,6000000008281957476,
6,4,10,2,6000000007839032444,
6,4,10,2,6000000006846962482,
6,4,10,2,6000000005609543446,
6,4,10,2,6000000005599075991,1168
6,4,10,2,6000000002789951043,
6,4,10,2,6000000002677518514,
6,4,10,2,6000000002188021217,1107
6,4,10,2,4954124657310100851,
6,4,10,2,4954124631460100845,
6,3,9,6,6000000002458582236,
6,3,9,5,6000000008386085983,
6,3,9,5,6000000007020591103,
6,3,9,5,6000000002416425485,
6,3,9,4,6000000172116200421,1725
6,3,9,4,6000000172114514592,1722
6,3,9,4,6000000021163803623,
6,3,9,4,6000000009979241807,1065
6,3,9,4,6000000002668625467,
6,3,9,4,6000000002241304294,
6,3,9,4,6000000000245249001,1180
6,3,9,3,6000000220074038863,
6,3,9,3,6000000061735716108,980
6,3,9,3,6000000020249055900,
6,3,9,3,6000000003177960839,1172
6,3,9,3,6000000002946999407,
6,3,9,3,6000000002645438963,
6,3,9,3,6000000002643612170,
6,3,9,3,6000000001996337896,1669
6,3,9,3,6000000000316965086,
6,3,9,2,6000000227048743909,1019
6,3,9,2,6000000225236583887,
6,3,9,2,6000000222490616821,
6,3,9,2,6000000208281872830,
6,3,9,2,6000000195591858047,
6,3,9,2,6000000193589868827,
6,3,9,2,6000000193428020837,
6,3,9,2,6000000190608200875,
6,3,9,2,6000000179388418881,
6,3,9,2,6000000173732605064,1897
6,3,9,2,6000000124249865841,
6,3,9,2,6000000087176743974,
6,3,9,2,6000000083422873556,
6,3,9,2,6000000081530101834,
6,3,9,2,6000000041881939997,
6,3,9,2,6000000041881869220,1929
6,3,9,2,6000000040963421644,
6,3,9,2,6000000037378608949,
6,3,9,2,6000000034272116233,
6,3,9,2,6000000031023078075,
6,3,9,2,6000000030413916133,
6,3,9,2,6000000026854632001,
6,3,9,2,6000000026163985290,1075
6,3,9,2,6000000025931989139,
6,3,9,2,6000000023112339576,
6,3,9,2,6000000021196156058,994
6,3,9,2,6000000019406150453,1836
6,3,9,2,6000000017853287217,
6,3,9,2,6000000017853203448,
6,3,9,2,6000000017535915136,1600
6,3,9,2,6000000015071661017,
6,3,9,2,6000000013193736060,
6,3,9,2,6000000012770491308,1185
6,3,9,2,6000000012582077825,
6,3,9,2,6000000012578670691,
6,3,9,2,6000000012290441025,1315
6,3,9,2,6000000012078139288,
6,3,9,2,6000000012077952662,
6,3,9,2,6000000011299468004,
6,3,9,2,6000000009856318619,
6,3,9,2,6000000009815205776,1766
6,3,9,2,6000000009527978827,
6,3,9,2,6000000008843592052,
6,3,9,2,6000000008430271855,1817
6,3,9,2,6000000008053966336,1248
6,3,9,2,6000000007635630839,1495
6,3,9,2,6000000007107424320,
6,3,9,2,6000000007087224304,
6,3,9,2,6000000007027142153,
6,3,9,2,6000000004868851441,1185
6,3,9,2,6000000004330980149,
6,3,9,2,6000000003949871179,920
6,3,9,2,6000000003827921144,1125
6,3,9,2,6000000003827674722,1222
6,3,9,2,6000000003796618137,
6,3,9,2,6000000003649638716,
6,3,9,2,6000000003493121922,
6,3,9,2,6000000003177885471,1095
6,3,9,2,6000000003068767097,
6,3,9,2,6000000002947000501,
6,3,9,2,6000000002890000547,
6,3,9,2,6000000002839291268,
6,3,9,2,6000000002839148872,
6,3,9,2,6000000002533889304,
6,3,9,2,6000000002188170971,
6,3,9,2,6000000002187887560,1028
6,3,9,2,6000000002187837557,1068
6,3,9,2,6000000002187818120,1002
6,3,9,2,6000000001985421678,
6,3,9,2,6000000001773399043,
6,3,9,2,6000000001544613200,1305
6,3,9,2,6000000001500850797,1264
6,3,9,2,6000000001142214946,1387
6,3,9,2,5671689391980027024,
6,2,8,12,6000000008633046290,
6,2,8,10,6000000002485479140,
6,2,8,9,6000000026258046401,1851
6,2,8,7,6000000198604967821,
6,2,8,7,6000000001751704574,1580
6,2,8,6,6000000198604446893,
6,2,8,6,6000000005607362479,1582
6,2,8,6,6000000001893668943,1528
6,2,8,5,6000000014571490084,1227
6,2,8,5,6000000007107806796,
6,2,8,4,6000000227212174894,1330
6,2,8,4,6000000198604434887,
6,2,8,4,6000000193093773902,
6,2,8,4,6000000193093223088,
6,2,8,4,6000000024695396996,
6,2,8,4,6000000017944849239,1289
6,2,8,4,6000000017005658120,
6,2,8,4,6000000007324239252,
6,2,8,4,6000000007186455250,
6,2,8,4,6000000005425766070,1336
6,2,8,4,6000000003243181857,1090
6,2,8,4,6000000003239056287,
6,2,8,4,6000000001977445676,
6,2,8,4,6000000001908929072,
6,2,8,3,6000000222476869837,1740
6,2,8,3,6000000198604992845,
6,2,8,3,6000000007089763335,
6,2,8,3,6000000002452584590,1515
6,2,8,3,6000000002188625202,1239
6,2,8,3,6000000001500870607,1240
6,2,8,2,6000000227289519030,
6,2,8,2,6000000225728376830,
6,2,8,2,6000000225724887924,
6,2,8,2,6000000224502435898,
6,2,8,2,6000000223232720354,1713
6,2,8,2,6000000216465972830,1433
6,2,8,2,6000000210048394829,
6,2,8,2,6000000207283988822,
6,2,8,2,6000000207283869830,
6,2,8,2,6000000205351844940,
6,2,8,2,6000000203328947893,
6,2,8,2,6000000201237964822,
6,2,8,2,6000000200985107834,1050
6,2,8,2,6000000200155834821,
6,2,8,2,6000000198923983800,1597
6,2,8,2,6000000198829814866,
6,2,8,2,6000000196734676848,1917
6,2,8,2,6000000189846348822,
6,2,8,2,6000000186680129845,
6,2,8,2,6000000186187779954,
6,2,8,2,6000000181497306856,
6,2,8,2,6000000167772032821,
6,2,8,2,6000000146661144831,
6,2,8,2,6000000143819421842,
6,2,8,2,6000000140223000978,1187
6,2,8,2,6000000132428266045,
6,2,8,2,6000000115425615053,
6,2,8,2,6000000094040464833,1793
6,2,8,2,6000000094038511907,1800
6,2,8,2,6000000089737386583,
6,2,8,2,6000000081766875929,1745
6,2,8,2,6000000079741247865,1864
6,2,8,2,6000000079735270939,
6,2,8,2,6000000077124588948,900
6,2,8,2,6000000075328948874,
6,2,8,2,6000000074759196009,
6,2,8,2,6000000069511375475,1553
6,2,8,2,6000000055864296056,
6,2,8,2,6000000041275943988,
6,2,8,2,6000000041111701888,
6,2,8,2,6000000041035666011,
6,2,8,2,6000000041035226619,
6,2,8,2,6000000039557955510,
6,2,8,2,6000000034824631931,1847
6,2,8,2,6000000032786356633,
6,2,8,2,6000000027314823846,
6,2,8,2,6000000027314720972,
6,2,8,2,6000000027217920914,
6,2,8,2,6000000027217507597,
6,2,8,2,6000000025969948564,
6,2,8,2,6000000025455485488,
6,2,8,2,6000000023203047965,1895
6,2,8,2,6000000023200106205,1924
6,2,8,2,6000000021988198444,
6,2,8,2,6000000021813420376,
6,2,8,2,6000000019765220529,
6,2,8,2,6000000019018575246,
6,2,8,2,6000000016937991171,1210
6,2,8,2,6000000016423061664,
6,2,8,2,6000000015682988688,1290
6,2,8,2,6000000015682970659,1290
6,2,8,2,6000000015430307039,
6,2,8,2,6000000014466945510,
6,2,8,2,6000000012261151727,
6,2,8,2,6000000010341318692,
6,2,8,2,6000000010047168407,
6,2,8,2,6000000009890515144,1882
6,2,8,2,6000000009890247833,
6,2,8,2,6000000009871063382,
6,2,8,2,6000000009665951242,
6,2,8,2,6000000009304990315,1050
6,2,8,2,6000000009134335709,1310
6,2,8,2,6000000008498542659,
6,2,8,2,6000000008498435727,
6,2,8,2,6000000008262723521,
6,2,8,2,6000000007317440273,
6,2,8,2,6000000007220826428,1536
6,2,8,2,6000000006082830643,1392
6,2,8,2,6000000006040968005,
6,2,8,2,6000000005440609319,
6,2,8,2,6000000005222341104,1180
6,2,8,2,6000000004369067275,1480
6,2,8,2,6000000003827661007,1180
6,2,8,2,6000000003827657993,1205
6,2,8,2,6000000003827328227,1045
6,2,8,2,6000000003645806783,
6,2,8,2,6000000003492033951,1910
6,2,8,2,6000000003051188019,1015
6,2,8,2,6000000002220601258,
6,2,8,2,6000000002187923532,510
6,2,8,2,6000000002187823867,1070
6,2,8,2,6000000002036395016,1636
6,2,8,2,6000000001998649150,1679
6,2,8,2,6000000001894269549,
6,2,8,2,6000000001744971326,1080
6,2,8,2,6000000001500992091,1162
6,2,8,2,6000000001262390395,960
6,2,8,2,6000000001169174853,
6,1,7,15,6000000012561114408,
6,1,7,6,6000000207668128830,
6,1,7,6,6000000006903931050,1560
6,1,7,6,6000000005606994001,1689
6,1,7,6,6000000005606986993,1680
6,1,7,6,6000000005606986975,1677
6,1,7,4,6000000111151175840,1819
6,1,7,4,6000000026941830887,
6,1,7,4,6000000026941724973,
6,1,7,4,6000000009196500160,
6,1,7,4,6000000005607099946,1573
6,1,7,4,6000000003095089896,1590
6,1,7,4,6000000001753875161,
6,1,7,3,6000000179209679852,1265
6,1,7,3,6000000127763244821,
6,1,7,3,6000000041072904534,1245
6,1,7,3,6000000012623879677,1292
6,1,7,3,6000000008781477912,
6,1,7,3,6000000007186331251,
6,1,7,3,6000000004165931992,
6,1,7,3,6000000002506744088,
6,1,7,3,4570664,1099
6,1,7,2,6000000227331374836,
6,1,7,2,6000000227331261851,1849
6,1,7,2,6000000226483834843,1874
6,1,7,2,6000000225241138822,
6,1,7,2,6000000219204296884,
6,1,7,2,6000000218605256860,1290
6,1,7,2,6000000218605162880,1285
6,1,7,2,6000000212157845836,
6,1,7,2,6000000212157792837,
6,1,7,2,6000000209217471828,1570
6,1,7,2,6000000196703395847,1821
6,1,7,2,6000000195569286887,1892
6,1,7,2,6000000191913254960,
6,1,7,2,6000000191884669835,1270
6,1,7,2,6000000190024725821,
6,1,7,2,6000000186672905852,
6,1,7,2,6000000185890399850,1165
