geni_id,sex,raw_name,givn,surn,given_part,ordinal_token,ordinal_value,kind,token_index,given_tokens,patronymic_links,source_file
6000000003689511973,M,"Chén Ēndé 陳恩德, 146, 105, 58, 23 (德)",恩德,,"Chén Ēndé 陳恩德, 146, 105, 58, 23 (德)",146,146,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003891992975,M,"Déhǎo 陳德好, 146, 105, 58, 23",Déhǎo,,"Déhǎo 陳德好, 146, 105, 58, 23",146,146,arabic,2,6,0,export-Descendants-6000000227086452843.ged
6000000184099941830,M,"KHOO Guan Chiang, 邱元錩, 146, 134, 81, 77, 42, 21世","Guan Chiang,",KHOO,"KHOO Guan Chiang, 邱元錩, 146, 134, 81, 77, 42, 21世",146,146,arabic,4,10,0,export-Descendants-6000000227086465839.ged
6000000032808866269,M,"KHOO Hooi Hye, 146, 134, 81,77,42,21世",Hooi Hye,,"KHOO Hooi Hye, 146, 134, 81,77,42,21世",146,146,arabic,3,6,0,export-Descendants-6000000227086465839.ged
6000000184100190821,M,"KHOO Thiam Hock, 邱添福, 146, 134, 81, 77, 42, 21世",Thiam Hock,KHOO,"KHOO Thiam Hock, 邱添福, 146, 134, 81, 77, 42, 21世",146,146,arabic,4,10,0,export-Descendants-6000000227086465839.ged
6000000184100235821,M,"KHOO Thiam Swee, 邱添瑞, 146, 134, 81, 77, 42, 21世",Thiam Swee,KHOO,"KHOO Thiam Swee, 邱添瑞, 146, 134, 81, 77, 42, 21世",146,146,arabic,4,10,0,export-Descendants-6000000227086465839.ged
6000000016207506789,M,"KHOO Thiam Teck, 邱添德, 146, 134, 81, 77, 42, 21世",Thiam Teck,KHOO,"KHOO Thiam Teck, 邱添德, 146, 134, 81, 77, 42, 21世",146,146,arabic,4,10,0,export-Descendants-6000000227086465839.ged
6000000059169481886,M,"Qiū Dà Yǒu, 邱大有, 146, 134, 81,77,21世",大有,Qiū 邱,"Qiū Dà Yǒu, 邱大有, 146, 134, 81,77,21世",146,146,arabic,4,7,0,export-Descendants-6000000227086465839.ged
6000000059169075966,M,"Qiū Jīn Shī, 邱金獅, 146, 134, 81,77,21世",金獅,Qiū 邱,"Qiū Jīn Shī, 邱金獅, 146, 134, 81,77,21世",146,146,arabic,4,7,0,export-Descendants-6000000227086465839.ged
6000000066989242061,M,"邱守节, 146, 134, 81,77,42,21世",守节,,"邱守节, 146, 134, 81,77,42,21世",146,146,arabic,1,4,0,export-Descendants-6000000227086465839.ged
6000000004840955590,M,"Chan Leong Duck(Chén Liáng Dé ) 陳良徳, 145, 104, 57, 22",良徳,,"Chan Leong Duck(Chén Liáng Dé ) 陳良徳, 145, 104, 57, 22",145,145,arabic,7,11,0,export-Descendants-6000000227086452843.ged
6000000027212134679,M,"Chén Cíliáng 陳濨良, 145, 104, 57, 22",Cíliáng 濨良,Chén 陳,"Chén Cíliáng 陳濨良, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003712079997,M,"Chén Fùxiáng 陳傅祥, 145, 104, 57, 22",傅祥,,"Chén Fùxiáng 陳傅祥, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027212658928,M,"Chén Huóliáng 陳活良, 145, 104, 57, 22",Huóliáng 活良,Chén 陳,"Chén Huóliáng 陳活良, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003955042203,M,"Chén Jiāxiáng 陳家祥, 145, 104, 57, 22 (祥)",Chén Jiāxiáng,,"Chén Jiāxiáng 陳家祥, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000030557661648,M,"Chén Jiǔ Bāng 陳乆邦, 145, 104, 57, 41,13G",乆邦,,"Chén Jiǔ Bāng 陳乆邦, 145, 104, 57, 41,13G",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000030557613433,M,"Chén Jiǔ Fán, 陳乆蕃, 145, 104, 57, 41,13G",乆蕃,,"Chén Jiǔ Fán, 陳乆蕃, 145, 104, 57, 41,13G",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000030557729590,M,"Chén Jiǔ Xiān, 陳乆先, 145, 104, 57, 41,13G",乆先,,"Chén Jiǔ Xiān, 陳乆先, 145, 104, 57, 41,13G",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000030556366954,M,"Chén Jiǔ Yǎn, 陳乆衍, 145, 104, 57, 41,13G(乆)",允衍,Chén 陳,"Chén Jiǔ Yǎn, 陳乆衍, 145, 104, 57, 41,13G(乆)",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000030557326688,M,"Chén Jiǔ Ǎi, 陳乆藹, 145, 104, 57, 41,13G",乆藹,,"Chén Jiǔ Ǎi, 陳乆藹, 145, 104, 57, 41,13G",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000027211770583,M,"Chén Jùliáng 陳鉅良, 145, 104, 57, 22",Jùliáng 鉅良,Chén 陳,"Chén Jùliáng 陳鉅良, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027211829726,M,"Chén Jūnliáng 陳鈞良, 145, 104, 57, 22",Jūnliáng 鈞良,Chén 陳,"Chén Jūnliáng 陳鈞良, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003954895643,M,"Chén Kuānxiáng 陳寬祥, 145, 104, 57, 22 (祥)",Chén Kuānxiáng,,"Chén Kuānxiáng 陳寬祥, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000027217164137,M,"Chén Liáng ?? 陳良??, 145, 104, 57, 22",Liáng?? 良??,Chén 陳,"Chén Liáng ?? 陳良??, 145, 104, 57, 22",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000005792149273,M,"Chén Liáng Kuò 陳良扩, 145, 104, 57, 22",良扩,,"Chén Liáng Kuò 陳良扩, 145, 104, 57, 22",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000023759401559,M,"Chén Liáng'ǎi 陳良靄, 145, 104, 57, 22",Liáng'ǎi 良靄,Chén 陳,"Chén Liáng'ǎi 陳良靄, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000016521230875,M,"Chén Liángbāng 陳良邦, 145, 104, 57, 22",Liángbāng 良邦,,"Chén Liángbāng 陳良邦, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000013029291338,M,"Chén Liángbǎi 陳良百, 145, 104, 57, 22",Liángbǎi 良百,,"Chén Liángbǎi 陳良百, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027215068204,M,"Chén Liángbǎo 陳良保, 145, 104, 57, 22",Liángbǎo 良保,Chén 陳,"Chén Liángbǎo 陳良保, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000016521625415,M,"Chén Liángfú 陳良福, 145, 104, 57, 22",Liángfú 良福,,"Chén Liángfú 陳良福, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027197693449,M,"Chén Liángfāng 陳良芳, 145, 104, 57, 22",Liángfāng 良芳,Chén 陳,"Chén Liángfāng 陳良芳, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023759055680,M,"Chén Liángguǎng 陳良廣, 145, 104, 57, 22",Liángguǎng 良廣,Chén 陳,"Chén Liángguǎng 陳良廣, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000016505080004,M,"Chén Liánghàn 陳良漢, 145, 104, 57, 22",Liánghàn 良漢,Chén 陳,"Chén Liánghàn 陳良漢, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027209337648,M,"Chén Liángjié 陳良傑, 145, 104, 57, 22",Liángjié 良傑|,Chén 陳,"Chén Liángjié 陳良傑, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027214913632,M,"Chén Liángjìn 陳良進, 145, 104, 57, 22",Liángjìn 良進,Chén 陳,"Chén Liángjìn 陳良進, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027216813417,M,"Chén Liánglín 陳良琳, 145, 104, 57, 22",Liánglín 良琳,Chén 陳,"Chén Liánglín 陳良琳, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003761571117,M,"Chén Liángměi 陳良美, 145, 104, 57, 22",Liángměi 良美,,"Chén Liángměi 陳良美, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003659484041,M,"Chén Liángpéi, 陳良培 , 145, 104, 57, 22",Liángpéi 良培,,"Chén Liángpéi, 陳良培 , 145, 104, 57, 22",145,145,arabic,4,8,0,export-Descendants-6000000227086452843.ged
6000000003761601567,M,"Chén Liángpíng 陳良平, 145, 104, 57, 22",Liángpíng 良平,,"Chén Liángpíng 陳良平, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000013029356412,M,"Chén Liángqǐ 陳良杞, 145, 104, 57, 22",Liángqǐ 良杞,,"Chén Liángqǐ 陳良杞, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027217108221,M,"Chén Liángruì 陳良瑞, 145, 104, 57, 22",Liángruì 良瑞,Chén 陳,"Chén Liángruì 陳良瑞, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023759490981,M,"Chén Liángshào 陳良紹, 145, 104, 57, 22",Liángshào 良紹,Chén 陳,"Chén Liángshào 陳良紹, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023759457297,M,"Chén Liángwàng 陳良旺, 145, 104, 57, 22",Liángwàng 良旺,Chén 陳,"Chén Liángwàng 陳良旺, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003659426383,M,"Chén Liángxiàn, 陳良獻, 145, 104, 57, 22",Liángxiàn 良獻,,"Chén Liángxiàn, 陳良獻, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023759234456,M,"Chén Liángxiū 陳良庥, 145, 104, 57, 22",Liángxiū 良庥,Chén 陳,"Chén Liángxiū 陳良庥, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023759493052,M,"Chén Liángxuán 陳良璇, 145, 104, 57, 22",Liángxuán 良璇,Chén 陳,"Chén Liángxuán 陳良璇, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000016504973254,M,"Chén Liángxué 陳良學, 145, 104, 57, 22",Liángxué 良學,Chén 陳,"Chén Liángxué 陳良學, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027208531970,M,"Chén Liángxuān 陳良萱, 145, 104, 57, 22",Liángxuān 良萱,Chén 陳,"Chén Liángxuān 陳良萱, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027217519835,M,"Chén Liángxìng 陳良杏, 145, 104, 57, 22",Liángxìng 良杏,Chén 陳,"Chén Liángxìng 陳良杏, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027197678329,M,"Chén Liángyáo 陳良堯, 145, 104, 57, 22",Liángyáo 良堯,Chén 陳,"Chén Liángyáo 陳良堯, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000016474377335,M,"Chén Liángyòu 陳良佑 145, 104, 57, 22",Liángyòu 良佑,,"Chén Liángyòu 陳良佑 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000016477779570,M,"Chén Liángyòu 陳良祐, 145, 104, 57, 22",Liángyòu 良祐,Chén 陳,"Chén Liángyòu 陳良祐, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003648203358,M,"Chén Liángyóu 陳良猷, 145, 104, 57, 22",Liángyóu 良猷,,"Chén Liángyóu 陳良猷, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023759504085,M,"Chén Liángzhuō 陳良倬, 145, 104, 57, 22",Liángzhuō 良倬,Chén 陳,"Chén Liángzhuō 陳良倬, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000027217482916,M,"Chén Liángzàn 陳良贊, 145, 104, 57, 22",Liángzàn 良贊,Chén 陳,"Chén Liángzàn 陳良贊, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000023756229376,M,"Chén Liángzī 陳良滋, 145, 104, 57, 22",Liángzī 良滋,Chén 陳,"Chén Liángzī 陳良滋, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003723294094,M,"Chén Qúnsòn 陳群送, 145, 104, 57, 22 (祥)",群送,,"Chén Qúnsòn 陳群送, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003955011699,M,"Chén Shòuxiáng 陳受祥, 145, 104, 57, 22 (祥)",Chén Shòuxiáng,,"Chén Shòuxiáng 陳受祥, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954853906,M,"Chén Shǒuxiáng 陳守祥, 145, 104, 57, 22 (祥)",Chén Shǒuxiáng,,"Chén Shǒuxiáng 陳守祥, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000027212697858,M,"Chén Tāngliáng 陳湯良, 145, 104, 57, 22",Tāngliáng 湯良,Chén 陳,"Chén Tāngliáng 陳湯良, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003720625197,M,"Chén Xiángbǎo 陳祥寶, 145, 104, 57, 22 (祥)",祥寶,,"Chén Xiángbǎo 陳祥寶, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003965156674,M,"Chén Xiángfā 陳祥發, 145, 104, 57, 22 (祥)",Chén Xiángfā,,"Chén Xiángfā 陳祥發, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003965082960,M,"Chén Xiángguǎng 陳祥廣, 145, 104, 57, 22 (祥)",Chén Xiángguǎng,,"Chén Xiángguǎng 陳祥廣, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003720477698,M,"Chén Xiánggēng 陳祥庚, 145, 104, 57, 22 (祥)",祥庚,,"Chén Xiánggēng 陳祥庚, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003965248027,M,"Chén Xiánghuàn 陳祥煥, 145, 104, 57, 22 (祥)",Chén Xiánghuàn,,"Chén Xiánghuàn 陳祥煥, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954770040,M,"Chén Xiánghuái 陳祥槐, 145, 104, 57, 22 (祥)",Chén Xiánghuái,,"Chén Xiánghuái 陳祥槐, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954294699,M,"Chén Xiánghuì 陳祥會, 145, 104, 57, 22 (祥)",Chén Xiánghuì,,"Chén Xiánghuì 陳祥會, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003723277070,M,"Chén Xiánghuí 陳祥洄, 145, 104, 57, 22 (祥)",祥洄,,"Chén Xiánghuí 陳祥洄, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003733639169,M,"Chén Xiánghuó 陳祥活, 145, 104, 57, 22 (祥)",Xiánghuó,,"Chén Xiánghuó 陳祥活, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003720497622,M,"Chén Xiánghè 陳祥賀, 145, 104, 57, 22",祥賀,,"Chén Xiánghè 陳祥賀, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003954213695,M,"Chén Xiánghóng 陳祥宏, 145, 104, 57, 22 (祥)",Chén Xiánghóng,,"Chén Xiánghóng 陳祥宏, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003722975796,M,"Chén Xiángjì 陳祥濟, 145, 104, 57, 22 (祥)",祥濟,,"Chén Xiángjì 陳祥濟, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954694848,M,"Chén Xiángjí 陳祥集, 145, 104, 57, 22 (祥)",Chén Xiángjí,,"Chén Xiángjí 陳祥集, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003955065657,M,"Chén Xiángjù 陳祥就, 145, 104, 57, 22 (祥)",Chén Xiángjù,,"Chén Xiángjù 陳祥就, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003955168186,M,"Chén Xiángjù 陳祥聚, 145, 104, 57, 22 (祥)",Chén Xiángjù,,"Chén Xiángjù 陳祥聚, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003892366013,M,"Chén Xiángjī 陳祥積, 145, 104, 57, 22 (祥)",Chén Xiángjī,,"Chén Xiángjī 陳祥積, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003689511918,M,"Chén Xiángjī 陳祥緝, 145, 104, 57, 22 (祥)",祥緝,,"Chén Xiángjī 陳祥緝, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954598865,M,"Chén Xiángkǎi 陳祥愷, 145, 104, 57, 22 (祥)",Chén Xiángkǎi,,"Chén Xiángkǎi 陳祥愷, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003965092300,M,"Chén Xiánglái 陳祥來, 145, 104, 57, 22 (祥)",Chén Xiánglái,,"Chén Xiánglái 陳祥來, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954903244,M,"Chén Xiánglín 陳祥麟, 145, 104, 57, 22 (祥)",Chén Xiánglín,,"Chén Xiánglín 陳祥麟, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954517761,M,"Chén Xiángmíng 陳祥銘, 145, 104, 57, 22 (祥)",Chén Xiángmíng,,"Chén Xiángmíng 陳祥銘, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003722824976,M,"Chén Xiángmǐn 陳祥敏, 145, 104, 57, 22 (祥)",祥敏,,"Chén Xiángmǐn 陳祥敏, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954443274,M,"Chén Xiángpèi 陳祥沛, 145, 104, 57, 22 (祥)",Chén Xiángpèi,,"Chén Xiángpèi 陳祥沛, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003733569171,M,"Chén Xiángqià 陳祥洽, 145, 104, 57, 22 (祥)",Xiángqià,,"Chén Xiángqià 陳祥洽, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003965013781,M,"Chén Xiángruì 陳祥瑞, 145, 104, 57, 22 (祥)",Chén Xiángruì,,"Chén Xiángruì 陳祥瑞, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003723164506,M,"Chén Xiángróng 陳祥濚, 145, 104, 57, 22 (祥)",祥濚,,"Chén Xiángróng 陳祥濚, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003892267517,M,"Chén Xiángshèng 陳祥盛, 145, 104, 57, 22 (祥)",Chén Xiángshèng,,"Chén Xiángshèng 陳祥盛, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954592202,M,"Chén Xiángshū 陳祥輸, 145, 104, 57, 22 (祥)",Chén Xiángshū,,"Chén Xiángshū 陳祥輸, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954713581,M,"Chén Xiángxiàn 陳祥羨, 145, 104, 57, 22 (祥)",Chén Xiángxiàn,,"Chén Xiángxiàn 陳祥羨, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003891955922,M,"Chén Xiángxiāo 陳祥烋, 145, 104, 57, 22 (祥)",Chén Xiángxiāo,,"Chén Xiángxiāo 陳祥烋, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003955022027,M,"Chén Xiángxù 陳祥煦, 145, 104, 57, 22 (祥)",Chén Xiángxù,,"Chén Xiángxù 陳祥煦, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954470520,M,"Chén Xiángxī 陳祥錫, 145, 104, 57, 22 (祥)",Chén Xiángxī,,"Chén Xiángxī 陳祥錫, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954060903,M,"Chén Xiángyì 陳祥溢, 145, 104, 57, 22 (祥)",Chén Xiángyì,,"Chén Xiángyì 陳祥溢, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003723084312,M,"Chén Xiángyíng 陳祥迎, 145, 104, 57, 22 (祥)",祥迎,,"Chén Xiángyíng 陳祥迎, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003723075661,M,"Chén Xiángyù 陳祥裕, 145, 104, 57, 22 (祥)",祥裕,,"Chén Xiángyù 陳祥裕, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003965042752,M,"Chén Xiángyù 陳祥鬱(祥郁), 145, 104, 57, 22 (祥)",Chén Xiángyù,,"Chén Xiángyù 陳祥鬱(祥郁), 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954057970,M,"Chén Xiángyùn 陳祥運, 145, 104, 57, 22 (祥)",Chén Xiángyùn,,"Chén Xiángyùn 陳祥運, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003954713473,M,"Chén Xiángyōu 陳祥優, 145, 104, 57, 22 (祥)",Chén Xiángyōu,,"Chén Xiángyōu 陳祥優, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
6000000003904164087,M,"Chén Xiángyǒng 陳祥永, 145, 104, 57, 22",Chén Xiángyǒng,,"Chén Xiángyǒng 陳祥永, 145, 104, 57, 22",145,145,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000003954355358,M,"Chén Xiángzhuó 陳祥濯, 145, 104, 57, 22 (祥)",Chén Xiángzhuó,,"Chén Xiángzhuó 陳祥濯, 145, 104, 57, 22 (祥)",145,145,arabic,3,8,0,export-Descendants-6000000227086452843.ged
