file	line	verdict	text
reports/user-turns.tsv	234	both named	2026-08-31T21:28:40.148Z 14fbf9e3 typed "GENERATE EVERYTHING (geni) — Emma's specific 13:40 job, 2026-08-31. ⏎ ⏎ Run the full batch generation with a ledger refresh, then ATTACH the QuickStatements to
reports/user-turns.tsv	236	both named	2026-08-31T21:28:40.019Z 14fbf9e3 enqueued "GENERATE EVERYTHING (geni) — Emma's specific 13:40 job, 2026-08-31. ⏎ ⏎ Run the full batch generation with a ledger refresh, then ATTACH the QuickStatements
reports/user-turns.tsv	248	unclear	2026-08-31T20:52:00.962Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	249	unclear	2026-08-31T20:52:00.907Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	288	unclear	2026-08-31T19:48:53.889Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	289	unclear	2026-08-31T19:48:53.833Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	300	unclear	2026-08-31T19:13:51.951Z 14fbf9e3 enqueued I did no ask you to make the synoptic tree just to refresh the ledger
reports/user-turns.tsv	335	unclear	2026-08-31T18:48:53.616Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	336	unclear	2026-08-31T18:48:53.577Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	349	unclear	2026-08-31T17:48:53.768Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	350	unclear	2026-08-31T17:48:53.732Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	363	unclear	2026-08-31T16:48:53.659Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	364	unclear	2026-08-31T16:48:53.626Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	371	unclear	2026-08-31T15:48:53.623Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	372	unclear	2026-08-31T15:48:53.594Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	379	unclear	2026-08-31T14:48:54.049Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	380	unclear	2026-08-31T14:48:54.018Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	387	unclear	2026-08-31T13:48:53.579Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	388	unclear	2026-08-31T13:48:53.552Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	395	unclear	2026-08-31T12:48:53.565Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	396	unclear	2026-08-31T12:48:53.537Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	403	unclear	2026-08-31T11:48:54.050Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	404	unclear	2026-08-31T11:48:54.015Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	411	unclear	2026-08-31T11:17:53.064Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	414	unclear	2026-08-31T11:17:53.023Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	454	full	2026-08-31T01:20:35.129Z 409c566f typed Okay, I think this makes sense. I think I get what it is. There are two different big clusters: ⏎ - the cluster coming from R and E ⏎ - the Boo-ray cluster ⏎ ⏎ 
reports/user-turns.tsv	455	full	2026-08-31T01:20:35.095Z 409c566f enqueued Okay, I think this makes sense. I think I get what it is. There are two different big clusters: ⏎ - the cluster coming from R and E ⏎ - the Boo-ray cluster ⏎
reports/user-turns.tsv	695	unclear	2026-08-30T17:11:34.578Z 409c566f typed Did you just give up and stop working? Also is the synoptictree built and the quickstatements generated
reports/user-turns.tsv	696	unclear	2026-08-30T17:11:34.556Z 409c566f enqueued Did you just give up and stop working? Also is the synoptictree built and the quickstatements generated
reports/user-turns.tsv	740	both named	2026-08-30T07:48:30.826Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	742	both named	2026-08-30T07:48:30.672Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	752	both named	2026-08-30T06:47:25.339Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	753	both named	2026-08-30T06:47:25.225Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	783	both named	2026-08-30T05:47:25.141Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	784	both named	2026-08-30T05:47:24.979Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	808	both named	2026-08-30T04:47:25.122Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	809	both named	2026-08-30T04:47:25.017Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	844	both named	2026-08-30T03:47:25.956Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	845	both named	2026-08-30T03:47:25.820Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	855	unclear	2026-08-30T02:58:51.031Z 0abbc71f typed I want you to run the quickstatements generator first and attach the file, and then wire it in and rebuild the synoptic tree.
reports/user-turns.tsv	856	unclear	2026-08-30T02:58:51.012Z 0abbc71f enqueued I want you to run the quickstatements generator first and attach the file, and then wire it in and rebuild the synoptic tree.
reports/user-turns.tsv	859	both named	2026-08-30T02:50:59.740Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	862	both named	2026-08-30T02:50:59.618Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	863	geni	2026-08-30T02:38:36.047Z 0abbc71f typed Yes, this one is correct. This one also is relatively significant in terms of building the actual Synoptic tree rather than the weird Jenny thing. We have a cou
reports/user-turns.tsv	864	geni	2026-08-30T02:38:36.015Z 0abbc71f enqueued Yes, this one is correct. This one also is relatively significant in terms of building the actual Synoptic tree rather than the weird Jenny thing. We have a 
reports/user-turns.tsv	900	both named	2026-08-30T01:47:25.566Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	901	both named	2026-08-30T01:47:25.439Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	929	both named	2026-08-30T00:47:25.881Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	930	both named	2026-08-30T00:47:25.765Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	951	both named	2026-08-29T23:47:25.374Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	952	both named	2026-08-29T23:47:25.295Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	971	both named	2026-08-29T22:48:03.112Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	973	both named	2026-08-29T22:48:03.011Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	998	both named	2026-08-29T21:47:25.170Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	999	both named	2026-08-29T21:47:25.107Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	1016	both named	2026-08-29T20:47:25.797Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	1017	both named	2026-08-29T20:47:25.737Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	1064	both named	2026-08-29T19:49:16.188Z 0abbc71f typed "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was s
reports/user-turns.tsv	1066	both named	2026-08-29T19:49:16.101Z 0abbc71f enqueued "EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎ ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and wa
reports/user-turns.tsv	1068	full	2026-08-29T19:44:00.638Z 0abbc71f typed "REVIEW-OVER TICK (geni). Emma, 2026-08-29 at 12:12 PST: ""set up a cron job that in 30 min says to consider the review over and then generate the quickstatemen
reports/user-turns.tsv	1069	full	2026-08-29T19:44:00.577Z 0abbc71f enqueued "REVIEW-OVER TICK (geni). Emma, 2026-08-29 at 12:12 PST: ""set up a cron job that in 30 min says to consider the review over and then generate the quickstate
reports/user-turns.tsv	1091	unclear	2026-08-29T18:36:48.584Z 0abbc71f typed okay, I'm going to take this export as being something that is blocked for some reason. Because it's blocked, what I'm going to say is: set up a cron job that w
reports/user-turns.tsv	1092	unclear	2026-08-29T18:36:48.558Z 0abbc71f enqueued okay, I'm going to take this export as being something that is blocked for some reason. Because it's blocked, what I'm going to say is: set up a cron job tha
reports/user-turns.tsv	1232	unclear	2026-08-29T04:48:34.636Z 0abbc71f enqueued Yeah and don’t test it now but make the last queue item rebuilding the synoptic tree to test this thing so that we can quickly move onto other work
reports/user-turns.tsv	1233	geni	2026-08-29T04:47:14.478Z 0abbc71f enqueued Overwrite the bio in every one of the gedcoms or make a gedcom that’s just a thing that gives gedcom notes with the links like this ⏎ ⏎ Wherever you do just 
reports/user-turns.tsv	1239	full	2026-08-29T04:04:29.696Z 0abbc71f typed No fuck you you didn’t get the later discussion ⏎ ⏎ When the synoptic tree is merged we change all of their bios to links to their qids so that the next step in
reports/user-turns.tsv	1240	full	2026-08-29T04:04:29.680Z 0abbc71f enqueued No fuck you you didn’t get the later discussion ⏎ ⏎ When the synoptic tree is merged we change all of their bios to links to their qids so that the next step
reports/user-turns.tsv	1286	unclear	2026-08-28T21:48:37.193Z 9ecc4b2b enqueued Cause right now I want you to rebuild the synoptic tree and then build the quick statements. Because I'm going to be running the quick statements pretty soon
reports/user-turns.tsv	1308	unclear	2026-08-28T18:47:45.268Z 9ecc4b2b enqueued There is, in my eyes, a bit more concern with the Bourrée people. For the Bourrée people in particular, there is a very famous family group in Swedish histor
reports/user-turns.tsv	1341	unclear	2026-08-28T09:12:05.329Z dbec586f enqueued Yeah basically we can search through all of the people as we add more since we want all these bureatten people in the geni synoptic tree and once everyone is
reports/user-turns.tsv	1404	unclear	2026-08-28T04:58:07.863Z dbec586f typed "Okay, I do want to keep something in mind: those people do exist on Jenny, right? Of course, they exist on Jenny. Don't we have the ability to actively add a J
reports/user-turns.tsv	1405	unclear	2026-08-28T04:58:07.839Z dbec586f enqueued "Okay, I do want to keep something in mind: those people do exist on Jenny, right? Of course, they exist on Jenny. Don't we have the ability to actively add 
reports/user-turns.tsv	1421	full	2026-08-28T04:33:22.637Z dbec586f enqueued Yes, I don't want you to jump into stuff right now because we're still doing an algorithm review. You need to have the queue be something that very clearly s
reports/user-turns.tsv	1425	full	2026-08-28T04:24:49.672Z dbec586f enqueued Sorry, no, I am specifically telling you: are you just ignoring the thing I told you about the manual entity resolution thing? Did you delete that thing befo
reports/user-turns.tsv	1464	both named	2026-08-28T03:32:26.906Z dbec586f typed Okay, I think I actually understand what's going on with these hand-asserted pairs. I think I remember what's going on with them, but the interesting thing I'm 
reports/user-turns.tsv	1474	unclear	2026-08-28T02:57:22.065Z dbec586f typed without analysis do a cron job that will at 1am do a forest export and ancestor export on https://www.geni.com/profile/index/6000000227464556886 and incorporate
reports/user-turns.tsv	1475	unclear	2026-08-28T02:57:22.033Z dbec586f enqueued without analysis do a cron job that will at 1am do a forest export and ancestor export on https://www.geni.com/profile/index/6000000227464556886 and incorpor
reports/user-turns.tsv	1494	unclear	2026-08-28T02:12:22.646Z dbec586f typed Do not think please, I genuinely do no like creatin cron jobs thsi way and want to create them with a gui so I can avoid even giving you the context of them, be
reports/user-turns.tsv	1495	unclear	2026-08-28T02:12:22.621Z dbec586f enqueued Do not think please, I genuinely do no like creatin cron jobs thsi way and want to create them with a gui so I can avoid even giving you the context of them,
reports/user-turns.tsv	1743	unclear	2026-08-27T06:02:08.037Z dbec586f enqueued Did you do a script census on the synoptic tree lol
reports/user-turns.tsv	1768	unclear	2026-08-27T03:39:21.080Z dbec586f enqueued Okay so a few things ⏎ ⏎ ⏎ I’m confused why the created individuals are not getting their names across different languages. Chinese and Japanese should be ma
reports/user-turns.tsv	1832	full	2026-08-26T20:35:51.725Z dbec586f enqueued The current preferences that I have haven't really been met. The idea is that, in our model, the algorithm for creating quick statements should: ⏎ - Check my
reports/user-turns.tsv	2027	full	2026-08-26T00:00:26.187Z e71a0de8 enqueued Yeah, I think the problem is that the zipper merge is extremely intuitive to me because I strictly think in terms of graphs. I think graph operations like th
reports/user-turns.tsv	2041	full	2026-08-25T23:01:53.843Z e71a0de8 typed "ZIPPER CRON — 4pm, Emma's instruction, rescheduled from the 3pm slot. ⏎ ⏎ WHERE THINGS STAND. `scripts/zipper-join.py` has been written and RUN once already (c
reports/user-turns.tsv	2042	full	2026-08-25T23:01:53.590Z e71a0de8 enqueued "ZIPPER CRON — 4pm, Emma's instruction, rescheduled from the 3pm slot. ⏎ ⏎ WHERE THINGS STAND. `scripts/zipper-join.py` has been written and RUN once already
reports/user-turns.tsv	2057	full	2026-08-25T22:15:43.261Z e71a0de8 typed Oh my god just fucking run the goddamn zipper cron at 4pm I didn’t ask for the synoptic rebuild at 4pm cancel it
reports/user-turns.tsv	2058	full	2026-08-25T22:15:43.226Z e71a0de8 enqueued Oh my god just fucking run the goddamn zipper cron at 4pm I didn’t ask for the synoptic rebuild at 4pm cancel it
reports/user-turns.tsv	2083	both named	2026-08-25T21:37:00.748Z e71a0de8 typed "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and the rebuild must see her edits. ⏎ ⏎ Do, i
reports/user-turns.tsv	2084	both named	2026-08-25T21:37:00.564Z e71a0de8 enqueued "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and the rebuild must see her edits. ⏎ ⏎ Do
reports/user-turns.tsv	2393	unclear	2026-08-24T23:43:58.737Z e71a0de8 typed Okay, I guess I'm gonna ask you here: if you paired the wrong profiles, what does that even mean here, with both of them live? Also, keep in mind that you liter
reports/user-turns.tsv	2394	unclear	2026-08-24T23:43:58.699Z e71a0de8 enqueued Okay, I guess I'm gonna ask you here: if you paired the wrong profiles, what does that even mean here, with both of them live? Also, keep in mind that you li
reports/user-turns.tsv	2402	geni	2026-08-24T22:59:13.376Z e71a0de8 typed okay whatever the strong ones are merged, and we have a good synoptic tree right? Yes fucking run the last three exports lol, and the corpus remerge thing shoul
reports/user-turns.tsv	2406	unclear	2026-08-24T22:50:17.438Z e71a0de8 typed uhh what the fuck does this mean? lmao can we get a synoptic tree?
reports/user-turns.tsv	2416	both named	2026-08-24T21:37:01.039Z e71a0de8 typed "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and the rebuild must see her edits. ⏎ ⏎ Do, i
reports/user-turns.tsv	2417	both named	2026-08-24T21:37:00.863Z e71a0de8 enqueued "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and the rebuild must see her edits. ⏎ ⏎ Do
reports/user-turns.tsv	2425	unclear	2026-08-24T20:47:08.650Z e71a0de8 enqueued Wait what no? lol you forgot about the geni merge stuff which is an even more important prerequisite to the synoptic rebuild ⏎ ⏎ Keep in mind Izumo successio
reports/user-turns.tsv	2426	unclear	2026-08-24T20:42:52.454Z e71a0de8 typed I mean the tanba onakatomi izumo stuff is a prerequisite for the synoptic rebuild lol
reports/user-turns.tsv	2427	unclear	2026-08-24T20:42:52.433Z e71a0de8 enqueued I mean the tanba onakatomi izumo stuff is a prerequisite for the synoptic rebuild lol
reports/user-turns.tsv	2454	geni	2026-08-24T19:13:41.238Z e71a0de8 enqueued Hmm. I mean I would like that. But there’s still the ultimate problem of how we will run the duplicate resolution. We can’t just throw out the earlier export
reports/user-turns.tsv	2488	full	2026-08-24T17:52:11.652Z e71a0de8 enqueued Keep in mind geni description qid to wikidata qid is also important and needs to be done jointly in the synoptic tree building
reports/user-turns.tsv	2585	unclear	2026-08-24T06:22:20.815Z e71a0de8 enqueued Please do actual AskUserQuestion for this please. Do not just wait and pray. Also important thin here: We are actually doin the queue right and no just kinda
reports/user-turns.tsv	3509	unclear	2026-08-19T02:17:17.869Z cac49571 enqueued okay. So I saved the ancestry from Charlemagne to Arne, and I found this person https://www.geni.com/people/Bergitte-Aukland/6000000002481819312?through=6000
reports/user-turns.tsv	3512	unclear	2026-08-19T01:54:26.747Z cac49571 enqueued do not fuck with the stuff there but please force open the individuals in my browser so I can change them and add a task in the queue to fix the surnames of 
reports/user-turns.tsv	3601	full	2026-08-18T07:38:27.561Z cac49571 enqueued I want to add the end as the final thing of the queue, something that goes through every single one of my individuals that I have added to Geni and does a si
reports/user-turns.tsv	3668	unclear	2026-08-17T19:25:28.636Z 7b3101f9 enqueued okay this is great. So here is a profile https://www.geni.com/family-tree/index/6000000002764956522 I think I managed to figure out how to merge two existing
reports/user-turns.tsv	3691	unclear	2026-08-17T17:50:35.112Z db9f357e typed Okay, as I understand it, you just kind of randomly decided to start doing this thing while I was doing another task. We're incorporating all these get comms in
reports/user-turns.tsv	3692	unclear	2026-08-17T17:50:35.094Z db9f357e enqueued Okay, as I understand it, you just kind of randomly decided to start doing this thing while I was doing another task. We're incorporating all these get comms
reports/user-turns.tsv	3762	full	2026-08-16T17:21:50.916Z c33ce219 enqueued I am extremely confused about this. I think part of the issue is that I've noticed whenever you say things that seem utterly bizarre, there's a simple reason
reports/user-turns.tsv	3778	unclear	2026-08-16T11:54:39.675Z c33ce219 typed Oh my god you’ve got them downloaded right? You should as all of these items are in the synoptic tree, look over their properties you cunt
reports/user-turns.tsv	3779	unclear	2026-08-16T11:54:39.652Z c33ce219 enqueued Oh my god you’ve got them downloaded right? You should as all of these items are in the synoptic tree, look over their properties you cunt
reports/user-turns.tsv	3784	full	2026-08-16T07:16:40.989Z c33ce219 typed "The structural Geni-to-Wikidata merge, which Emma queued for midnight on 2026-08-15: ""it is an idea of a thing that we still haven't really done yet. I think 
reports/user-turns.tsv	3785	full	2026-08-16T07:16:40.867Z c33ce219 enqueued "The structural Geni-to-Wikidata merge, which Emma queued for midnight on 2026-08-15: ""it is an idea of a thing that we still haven't really done yet. I thi
reports/user-turns.tsv	3831	both named	2026-08-16T02:43:51.792Z c33ce219 typed "Re-merge the corpus. Emma scheduled this for ""tonight"" on 2026-08-15 and it is set BEFORE the 21:00 bloat review, the 23:00 entity-resolution job and the MID
reports/user-turns.tsv	3832	both named	2026-08-16T02:43:51.452Z c33ce219 enqueued "Re-merge the corpus. Emma scheduled this for ""tonight"" on 2026-08-15 and it is set BEFORE the 21:00 bloat review, the 23:00 entity-resolution job and the 
reports/user-turns.tsv	3970	both named	2026-08-15T07:38:23.632Z c33ce219 enqueued "You should've fucking found it. What the fuck is item 2 blocked on QIDs? What the fuck is this? I don't even know what item 2 is, but I literally gave you a
reports/user-turns.tsv	4010	full	2026-08-15T07:24:59.825Z c33ce219 typed "The structural Geni-to-Wikidata merge, which Emma queued for midnight on 2026-08-15: ""it is an idea of a thing that we still haven't really done yet. I think 
reports/user-turns.tsv	4011	full	2026-08-15T07:24:59.702Z c33ce219 enqueued "The structural Geni-to-Wikidata merge, which Emma queued for midnight on 2026-08-15: ""it is an idea of a thing that we still haven't really done yet. I thi
reports/user-turns.tsv	4073	both named	2026-08-15T02:13:43.733Z c33ce219 enqueued The basic idea here is that I don't consider it because it is an idea of a thing that we still haven't really done yet. I think we may have tried at some poi
reports/user-turns.tsv	4074	unclear	2026-08-15T02:11:13.623Z c33ce219 enqueued Wait, sorry, that last one is a bit confusing because the Samaritan priests are all on Jenny, and they're all on Wiki Data. When I gave you the Samaritan pri
reports/user-turns.tsv	4109	full	2026-08-15T00:14:11.897Z 4c8b906c typed But I guess yeah, we have a synoptic tree of all three of them now that produces the geni order.life stuff, which gives the most obvious stuff if we just basica
reports/user-turns.tsv	4115	full	2026-08-14T23:39:16.730Z 4c8b906c enqueued But yeah, you figured it out earlier. You figured it out earlier so just ignore Q2. I'm in it but I'm not really that relevant there. ⏎ ⏎ The Wikidata + geni
reports/user-turns.tsv	4116	unclear	2026-08-14T23:37:05.079Z 4c8b906c typed Yeah the descent from antiquity stuff: I'm gonna even say that stuff without geni links and without wiki data links can potentially still be worthy of being inc
reports/user-turns.tsv	4117	unclear	2026-08-14T23:32:21.928Z 4c8b906c enqueued The order.life, I guess I'd say I want the order.life stuff mostly in but not all of it should necessarily be in. My thought here would first of all be: I do
reports/user-turns.tsv	4119	unclear	2026-08-14T23:29:39.053Z 4c8b906c typed Okay I don't know why it is that you've been committing and pushing and stuff. Yes there are, in fact, two Aaron profiles on Jenny. The problem with the Jenny p
reports/user-turns.tsv	4194	unclear	2026-08-14T04:00:39.210Z 35a0744d enqueued Also a bunch of zips have been downloaded nad should be incorporate into the project repo and synoptic tree
reports/user-turns.tsv	4247	both named	2026-08-14T02:02:03.367Z 35a0744d typed You bastard you basrard you bastard you basrad you fucking cunt you fucking cunt you fucking cint do you even know what the fucking thing was supposed to be ⏎ ⏎
reports/user-turns.tsv	4343	unclear	2026-08-13T07:08:04.558Z 100895e2 enqueued Uhh wait what is that line not in our synoptic tree?
reports/user-turns.tsv	4374	both named	2026-08-13T05:56:47.183Z 100895e2 typed Well, okay, what I'm going to say is: simply put, the reason why it is that the correspondence of my own wiki data ID to my Jenny ID is so weird is because of t
reports/user-turns.tsv	4375	both named	2026-08-13T05:56:47.157Z 100895e2 enqueued Well, okay, what I'm going to say is: simply put, the reason why it is that the correspondence of my own wiki data ID to my Jenny ID is so weird is because o
reports/user-turns.tsv	4447	unclear	2026-08-13T02:16:26.475Z 100895e2 typed I am extremely fucking confused did you intentionally omit https://www.geni.com/people/Emma-Bishop/6000000087535357291 from the synoptic tree lol?
reports/user-turns.tsv	4716	full	2026-08-10T16:42:43.580Z 01c235a5 typed Okay, this is interesting. He has four different name records, two of which are in English and two of which are in Spanish. Is there any kind of indication of t
reports/user-turns.tsv	4717	full	2026-08-10T16:42:43.556Z 01c235a5 enqueued Okay, this is interesting. He has four different name records, two of which are in English and two of which are in Spanish. Is there any kind of indication o
